anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
62,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
62,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
63,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
63,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
63,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
64,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
64,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
64,HIKMA PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
65,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
65,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
65,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
66,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
66,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
66,QUALITEST PHARMACEUTICALS,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
67,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
67,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
67,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
68,ACTAVIS PHARMA INC,KROGER PHARMACY #6614 (PA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
68,ACTAVIS PHARMA INC,KROGER PHARMACY #6614 (PA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
68,ACTAVIS PHARMA INC,KROGER PHARMACY #6614 (PA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
69,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
69,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
69,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
70,TEVA PHARMACEUTICALS USA INC,MEDICO PHARMACY #5137 (MN),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
70,TEVA PHARMACEUTICALS USA INC,MEDICO PHARMACY #5137 (MN),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
70,TEVA PHARMACEUTICALS USA INC,MEDICO PHARMACY #5137 (MN),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
71,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
71,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
71,SUN PHARMA GLOBAL INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
72,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
72,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
72,VINTAGE PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
73,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #6283 (CA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
73,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #6283 (CA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
73,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #6283 (CA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
74,MALLINCKRODT LLC,HOMETOWN PHARMACY #6387 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
74,MALLINCKRODT LLC,HOMETOWN PHARMACY #6387 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
74,MALLINCKRODT LLC,HOMETOWN PHARMACY #6387 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
75,RHODES TECHNOLOGIES,QUALITY CARE PHARMACY #6294 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
75,RHODES TECHNOLOGIES,QUALITY CARE PHARMACY #6294 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
75,RHODES TECHNOLOGIES,QUALITY CARE PHARMACY #6294 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
76,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
76,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
76,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
77,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
77,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
77,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
78,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
78,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
78,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
79,PURDUE PHARMA LP,HOMETOWN PHARMACY #8707 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
79,PURDUE PHARMA LP,HOMETOWN PHARMACY #8707 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
79,PURDUE PHARMA LP,HOMETOWN PHARMACY #8707 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
80,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1358 (CA),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
80,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1358 (CA),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
80,PURDUE PHARMA LP,HARRIS TEETER PHARMACY #1358 (CA),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
81,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8164 (MO),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
81,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8164 (MO),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
81,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8164 (MO),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
82,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
82,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
82,MYLAN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
83,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
83,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
83,MALLINCKRODT LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
84,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
84,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
84,WATSON LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
85,PURDUE PHARMA LP,VILLAGE PHARMACY #9397 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
85,PURDUE PHARMA LP,VILLAGE PHARMACY #9397 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
85,PURDUE PHARMA LP,VILLAGE PHARMACY #9397 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
86,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
86,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
86,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
87,ACTAVIS PHARMA INC,WALGREENS #9211 (LA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
87,ACTAVIS PHARMA INC,WALGREENS #9211 (LA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
87,ACTAVIS PHARMA INC,WALGREENS #9211 (LA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
88,CADISTA PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6758 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
88,CADISTA PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6758 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
88,CADISTA PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6758 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
89,ABBOTT LABORATORIES,RITE AID #2280 (MD),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
89,ABBOTT LABORATORIES,RITE AID #2280 (MD),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
89,ABBOTT LABORATORIES,RITE AID #2280 (MD),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
90,QUALITEST PHARMACEUTICALS,SUNRISE PHARMACY #6929 (SC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
90,QUALITEST PHARMACEUTICALS,SUNRISE PHARMACY #6929 (SC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
90,QUALITEST PHARMACEUTICALS,SUNRISE PHARMACY #6929 (SC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
91,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
91,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
91,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
92,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #2598 (NV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
92,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #2598 (NV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
92,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #2598 (NV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
93,ABBOTT LABORATORIES,HOMETOWN PHARMACY #2774 (SC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
93,ABBOTT LABORATORIES,HOMETOWN PHARMACY #2774 (SC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
93,ABBOTT LABORATORIES,HOMETOWN PHARMACY #2774 (SC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
94,ACTAVIS PHARMA INC,PUBLIX PHARMACY #2769 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
94,ACTAVIS PHARMA INC,PUBLIX PHARMACY #2769 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
94,ACTAVIS PHARMA INC,PUBLIX PHARMACY #2769 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
95,RHODES TECHNOLOGIES,PUBLIX PHARMACY #1697 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
95,RHODES TECHNOLOGIES,PUBLIX PHARMACY #1697 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
95,RHODES TECHNOLOGIES,PUBLIX PHARMACY #1697 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
96,ENDO PHARMACEUTICALS INC,MEDICO PHARMACY #4957 (HI),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
96,ENDO PHARMACEUTICALS INC,MEDICO PHARMACY #4957 (HI),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
96,ENDO PHARMACEUTICALS INC,MEDICO PHARMACY #4957 (HI),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
97,JANSSEN PHARMACEUTICALS INC,CVS PHARMACY #1671 (HI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
97,JANSSEN PHARMACEUTICALS INC,CVS PHARMACY #1671 (HI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
97,JANSSEN PHARMACEUTICALS INC,CVS PHARMACY #1671 (HI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
98,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #8084 (WA),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
98,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #8084 (WA),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
98,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #8084 (WA),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
99,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #5456 (WA),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
99,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #5456 (WA),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
99,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #5456 (WA),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
100,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #6272 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
100,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #6272 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
100,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #6272 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
101,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6061 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
101,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6061 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
101,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6061 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
102,PURDUE PHARMA LP,MAIN STREET PHARMACY #6568 (HI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
102,PURDUE PHARMA LP,MAIN STREET PHARMACY #6568 (HI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
102,PURDUE PHARMA LP,MAIN STREET PHARMACY #6568 (HI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
103,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9356 (IA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
103,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9356 (IA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
103,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9356 (IA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
104,MALLINCKRODT LLC,MEDICO PHARMACY #6767 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
104,MALLINCKRODT LLC,MEDICO PHARMACY #6767 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
104,MALLINCKRODT LLC,MEDICO PHARMACY #6767 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
105,MALLINCKRODT LLC,GOOD NEIGHBOR PHARMACY #5811 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
105,MALLINCKRODT LLC,GOOD NEIGHBOR PHARMACY #5811 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
105,MALLINCKRODT LLC,GOOD NEIGHBOR PHARMACY #5811 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
106,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
106,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
106,PAR PHARMACEUTICAL INC,PUBLIX PHARMACY #7101 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
107,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
107,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
107,PURDUE PHARMA LP,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
108,AMNEAL PHARMACEUTICALS LLC,COMMUNITY PHARMACY #3160 (TX),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
108,AMNEAL PHARMACEUTICALS LLC,COMMUNITY PHARMACY #3160 (TX),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
108,AMNEAL PHARMACEUTICALS LLC,COMMUNITY PHARMACY #3160 (TX),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
109,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #9348 (RI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
109,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #9348 (RI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
109,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #9348 (RI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
110,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #4985 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
110,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #4985 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
110,CADISTA PHARMACEUTICALS INC,QUALITY CARE PHARMACY #4985 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
111,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
111,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
111,JANSSEN PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
112,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
112,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
112,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
113,ENDO PHARMACEUTICALS INC,VILLAGE PHARMACY #2199 (KS),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
113,ENDO PHARMACEUTICALS INC,VILLAGE PHARMACY #2199 (KS),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
113,ENDO PHARMACEUTICALS INC,VILLAGE PHARMACY #2199 (KS),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
114,SANDOZ INC,TUG VALLEY PHARMACY #1 (WV),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
114,SANDOZ INC,TUG VALLEY PHARMACY #1 (WV),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
114,SANDOZ INC,TUG VALLEY PHARMACY #1 (WV),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
115,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
115,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
115,ENDO PHARMACEUTICALS INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
116,SUN PHARMA GLOBAL INC,VILLAGE PHARMACY #1377 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
116,SUN PHARMA GLOBAL INC,VILLAGE PHARMACY #1377 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
116,SUN PHARMA GLOBAL INC,VILLAGE PHARMACY #1377 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
117,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
117,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
117,AMNEAL PHARMACEUTICALS LLC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
118,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
118,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
118,LANNETT COMPANY INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
119,WATSON LABORATORIES INC,VILLAGE PHARMACY #1037 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
119,WATSON LABORATORIES INC,VILLAGE PHARMACY #1037 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
119,WATSON LABORATORIES INC,VILLAGE PHARMACY #1037 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
120,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3294 (MD),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
120,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3294 (MD),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
120,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3294 (MD),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
121,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #2632 (NV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
121,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #2632 (NV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
121,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #2632 (NV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
122,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #7026 (MS),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
122,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #7026 (MS),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
122,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #7026 (MS),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
123,MALLINCKRODT LLC,SUNRISE PHARMACY #4396 (HI),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
123,MALLINCKRODT LLC,SUNRISE PHARMACY #4396 (HI),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
123,MALLINCKRODT LLC,SUNRISE PHARMACY #4396 (HI),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
124,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
124,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
124,ACTAVIS PHARMA INC,TUG VALLEY PHARMACY #1 (WV),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
125,IMPAX LABORATORIES INC,TUG VALLEY PHARMACY #1 (WV),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
